Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Sales,Cost,Order_Status,Delivery_Date,Estimated_Delivery,Delivered_Quantity
2023,2023-02-03,C052,P058,4,32716.62,19632,Completed,2023-02-05,2023-02-10,4
2024,2024-12-20,C028,P004,2,9022.0,6582,Completed,2024-12-22,2024-12-25,2
2025,2024-07-16,C050,P034,4,15020.0,10920,Completed,2024-07-24,2024-07-19,4
2026,2024-01-05,C038,P029,1,4633.0,2817,Completed,2024-01-12,2024-01-08,1
2027,2024-02-05,C055,P049,1,7168.06,3960,Completed,2024-02-10,2024-02-09,1
2028,2024-02-11,C011,P049,4,29827.79,15840,Returned,2024-02-19,2024-02-15,4
2029,2023-01-06,C050,P031,3,12675.0,8799,Completed,2023-01-09,2023-01-12,3
2030,2024-08-03,C038,P039,1,4186.0,2517,Completed,2024-08-08,2024-08-08,1
2031,2024-02-20,C017,P029,1,4633.0,2817,Completed,2024-02-24,2024-02-26,1
2032,2024-12-19,C008,P033,4,17068.0,12240,Completed,2024-12-25,2024-12-22,4
2033,2023-11-12,C011,P017,2,7862.0,5810,Completed,2023-11-19,2023-11-17,2
2034,2024-07-01,C077,P033,2,8534.0,6120,Completed,2024-07-05,2024-07-08,2
2035,2023-01-17,C074,P049,4,28556.16,15840,Completed,2023-01-23,2023-01-22,3
2036,2024-04-11,C036,P051,4,31965.26,19320,Completed,2024-04-19,2024-04-15,4
2037,2024-08-06,C013,P013,4,16968.0,11212,Completed,2024-08-12,2024-08-09,4
2038,2024-01-27,C019,P013,4,16968.0,11212,Completed,2024-01-29,2024-02-01,4
2039,2024-12-12,C080,P029,4,18532.0,11268,Completed,2024-12-17,2024-12-18,4
2040,2024-01-26,C060,P051,1,9345.82,4830,Completed,2024-01-28,2024-02-01,1
2041,2023-03-09,C032,P040,4,15152.0,9684,Completed,2023-03-15,2023-03-16,4
2042,2023-07-01,C022,P010,1,4270.0,3158,Completed,2023-07-05,2023-07-08,1
2043,2023-03-30,C041,P010,3,12810.0,9474,Completed,2023-04-02,2023-04-05,3
2044,2023-01-29,C012,P024,2,8376.0,6034,Cancelled,,2023-02-05,0
2045,2023-06-17,C001,P039,4,16744.0,10068,Completed,2023-06-25,2023-06-24,4
2046,2023-02-10,C031,P004,2,9022.0,6582,Completed,2023-02-15,2023-02-16,1
2047,2024-05-21,C070,P028,3,13311.0,8439,Completed,2024-05-26,2024-05-26,3
2048,2024-12-11,C029,P037,2,8210.0,5180,Completed,2024-12-18,2024-12-17,2
2049,2023-10-26,C030,P048,3,31567.14,17343,Completed,2023-10-31,2023-10-31,3
2050,2023-06-14,C054,P007,3,11184.0,7062,Completed,2023-06-19,2023-06-21,3
2051,2023-09-05,C062,P006,1,3945.0,2724,Cancelled,,2023-09-09,0
2052,2024-03-07,C070,P042,2,20128.5,12688,Completed,2024-03-11,2024-03-12,2
2053,2024-09-05,C051,P017,3,11793.0,8715,Completed,2024-09-08,2024-09-11,3
2054,2024-08-07,C019,P043,4,35162.3,18532,Returned,2024-08-11,2024-08-12,4
2055,2024-06-23,C032,P012,2,9108.0,6524,Completed,2024-06-26,2024-06-28,2
2056,2024-05-15,C068,P001,2,7896.0,4784,Completed,2024-05-22,2024-05-22,2
2057,2024-08-04,C017,P008,1,4450.0,3279,Completed,2024-08-11,2024-08-11,1
2058,2023-07-16,C016,P051,2,17768.58,9660,Completed,2023-07-21,2023-07-22,2
2059,2023-10-19,C080,P057,4,36178.99,16956,Returned,2023-10-23,2023-10-22,4
2060,2024-01-08,C015,P017,3,11793.0,8715,Completed,2024-01-10,2024-01-11,3
2061,2023-02-12,C076,P048,4,41288.1,23124,Completed,2023-02-14,2023-02-19,4
2062,2023-03-26,C015,P037,1,4105.0,2590,Completed,2023-03-30,2023-03-30,1
2063,2023-08-27,C017,P018,3,13713.0,8835,Completed,2023-08-31,2023-09-03,3
2064,2023-07-09,C056,P016,4,17464.0,13056,Cancelled,,2023-07-16,0
2065,2024-12-16,C007,P028,1,4437.0,2813,Completed,2024-12-19,2024-12-20,1
2066,2024-08-03,C008,P017,4,15724.0,11620,Completed,2024-08-09,2024-08-08,4
2067,2023-01-10,C072,P005,3,13212.0,9273,Cancelled,,2023-01-16,0
2068,2024-10-18,C074,P006,1,3945.0,2724,Cancelled,,2024-10-25,0
2069,2023-03-21,C022,P026,2,8612.0,6170,Completed,2023-03-23,2023-03-26,2
2070,2024-01-17,C045,P022,4,17096.0,11480,Completed,2024-01-20,2024-01-24,4
2071,2023-08-03,C021,P019,2,7658.0,5082,Completed,2023-08-06,2023-08-09,2
2072,2023-11-21,C002,P047,2,17341.07,8338,Completed,2023-11-29,2023-11-24,2
2073,2023-11-18,C018,P054,3,28970.48,16233,Returned,2023-11-20,2023-11-21,3
2074,2024-09-11,C030,P003,3,14448.0,10206,Completed,2024-09-13,2024-09-18,3
2075,2023-10-27,C023,P029,2,9266.0,5634,Completed,2023-11-02,2023-11-03,2
2076,2024-02-03,C065,P028,2,8874.0,5626,Cancelled,,2024-02-06,0
2077,2024-02-12,C029,P025,3,11355.0,7452,Completed,2024-02-14,2024-02-17,0
2078,2024-02-07,C029,P001,2,7896.0,4784,Completed,2024-02-14,2024-02-11,2
2079,2023-02-18,C051,P054,3,29014.91,16233,Completed,2023-02-23,2023-02-25,3
2080,2023-07-04,C076,P037,4,16420.0,10360,Cancelled,,2023-07-10,0
2081,2024-08-11,C025,P023,3,10746.0,6777,Completed,2024-08-15,2024-08-17,3
2082,2023-05-16,C068,P033,3,12801.0,9180,Returned,2023-05-20,2023-05-22,3
2083,2024-03-30,C070,P053,3,24469.85,12261,Completed,2024-04-04,2024-04-05,3
2084,2024-03-27,C044,P051,1,9017.98,4830,Completed,2024-04-04,2024-04-02,1
2085,2024-12-14,C006,P057,3,27148.25,12717,Completed,2024-12-20,2024-12-21,3
2086,2023-09-17,C005,P033,3,12801.0,9180,Completed,2023-09-23,2023-09-20,3
2087,2024-01-25,C023,P011,4,18392.0,11604,Completed,2024-02-01,2024-01-31,4
2088,2024-08-26,C046,P038,2,9038.0,5466,Completed,2024-09-02,2024-08-31,2
2089,2023-10-10,C006,P026,4,17224.0,12340,Completed,2023-10-13,2023-10-17,4
2090,2023-08-21,C066,P052,2,17606.55,9468,Completed,2023-08-25,2023-08-26,2
2091,2023-04-29,C041,P019,4,15316.0,10164,Returned,2023-05-05,2023-05-06,4
2092,2024-10-11,C079,P038,2,9038.0,5466,Completed,2024-10-15,2024-10-16,2
2093,2023-04-15,C004,P050,3,20043.69,12783,Completed,2023-04-22,2023-04-22,3
2094,2023-02-10,C057,P014,4,15460.0,10832,Completed,2023-02-18,2023-02-14,4
2095,2024-05-20,C046,P004,2,9022.0,6582,Completed,2024-05-27,2024-05-26,2
2096,2024-07-21,C021,P018,1,4571.0,2945,Completed,2024-07-25,2024-07-25,1
2097,2023-03-21,C035,P005,3,13212.0,9273,Completed,2023-03-28,2023-03-25,3
2098,2024-01-05,C031,P029,3,13899.0,8451,Completed,2024-01-12,2024-01-11,2
2099,2024-09-21,C076,P038,3,13557.0,8199,Completed,2024-09-27,2024-09-28,3
2100,2023-10-26,C042,P060,3,27836.19,13257,Completed,2023-11-03,2023-10-31,3
2101,2023-09-14,C069,P013,1,4242.0,2803,Completed,2023-09-20,2023-09-21,1
2102,2024-06-20,C071,P022,2,8548.0,5740,Completed,2024-06-23,2024-06-27,2
2103,2023-07-31,C012,P019,3,11487.0,7623,Completed,2023-08-06,2023-08-04,3
2104,2023-08-02,C069,P029,2,9266.0,5634,Completed,2023-08-05,2023-08-08,2
2105,2024-12-02,C067,P032,4,18900.0,13468,Completed,2024-12-09,2024-12-07,4
2106,2023-10-30,C042,P003,4,19264.0,13608,Returned,2023-11-06,2023-11-02,4
2107,2023-02-16,C037,P040,3,11364.0,7263,Completed,2023-02-24,2023-02-20,3
2108,2023-01-12,C041,P058,2,18173.15,9816,Cancelled,,2023-01-18,0
2109,2024-03-03,C047,P017,1,3931.0,2905,Completed,2024-03-05,2024-03-06,0
2110,2024-07-04,C034,P025,2,7570.0,4968,Completed,2024-07-10,2024-07-10,2
2111,2024-03-26,C004,P020,2,9624.0,6858,Completed,2024-04-02,2024-03-30,0
2112,2023-03-27,C019,P026,3,12918.0,9255,Completed,2023-04-01,2023-03-31,3
2113,2023-06-27,C056,P003,1,4816.0,3402,Completed,2023-07-02,2023-07-03,1
2114,2024-08-19,C057,P027,3,14070.0,10197,Completed,2024-08-23,2024-08-24,2
2115,2023-10-13,C075,P017,2,7862.0,5810,Completed,2023-10-19,2023-10-19,2
2116,2024-03-07,C002,P016,2,8732.0,6528,Completed,2024-03-12,2024-03-10,2
2117,2024-11-28,C015,P029,2,9266.0,5634,Completed,2024-12-01,2024-12-03,1
2118,2023-10-28,C005,P048,4,42203.22,23124,Returned,2023-10-30,2023-11-01,3
2119,2023-04-26,C048,P018,1,4571.0,2945,Completed,2023-05-02,2023-04-30,1
2120,2024-04-22,C073,P013,4,16968.0,11212,Completed,2024-04-26,2024-04-28,4
2121,2024-02-14,C028,P047,3,25146.12,12507,Completed,2024-02-21,2024-02-17,3
2122,2023-05-13,C053,P026,2,8612.0,6170,Completed,2023-05-20,2023-05-16,2
2123,2024-01-24,C002,P037,1,4105.0,2590,Completed,2024-01-27,2024-01-29,1
2124,2024-05-12,C018,P002,3,12663.0,8799,Returned,2024-05-18,2024-05-19,3
2125,2024-07-18,C014,P018,2,9142.0,5890,Cancelled,,2024-07-21,0
2126,2023-11-30,C048,P018,3,13713.0,8835,Completed,2023-12-08,2023-12-07,2
2127,2023-08-25,C042,P052,2,17658.0,9468,Completed,2023-09-01,2023-08-28,2
2128,2023-10-03,C055,P050,1,6754.8,4261,Cancelled,,2023-10-07,0
2129,2024-07-19,C069,P010,1,4270.0,3158,Completed,2024-07-27,2024-07-26,1
2130,2024-05-30,C067,P038,1,4519.0,2733,Completed,2024-06-03,2024-06-05,1
2131,2024-07-06,C006,P018,4,18284.0,11780,Completed,2024-07-14,2024-07-13,4
2132,2023-01-02,C038,P054,2,21047.75,10822,Completed,2023-01-05,2023-01-05,2
2133,2023-02-17,C019,P003,4,19264.0,13608,Completed,2023-02-20,2023-02-23,4
2134,2023-10-24,C007,P060,1,8149.22,4419,Returned,2023-10-26,2023-10-27,1
2135,2023-08-27,C023,P024,4,16752.0,12068,Completed,2023-08-31,2023-09-02,4
2136,2024-03-29,C034,P007,3,11184.0,7062,Completed,2024-04-04,2024-04-01,3
2137,2024-06-04,C043,P025,4,15140.0,9936,Completed,2024-06-09,2024-06-08,4
2138,2024-01-09,C045,P001,4,15792.0,9568,Completed,2024-01-13,2024-01-13,4
2139,2024-02-03,C022,P020,2,9624.0,6858,Cancelled,,2024-02-06,0
2140,2023-08-18,C063,P059,3,32671.03,15741,Completed,2023-08-26,2023-08-23,3
2141,2023-06-08,C056,P044,3,28137.71,15843,Completed,2023-06-14,2023-06-15,3
2142,2023-02-17,C044,P021,2,9664.0,6064,Completed,2023-02-23,2023-02-23,2
2143,2024-02-08,C024,P059,4,37580.46,20988,Completed,2024-02-14,2024-02-13,4
2144,2024-03-07,C015,P010,2,8540.0,6316,Completed,2024-03-10,2024-03-12,2
2145,2023-05-06,C014,P011,2,9196.0,5802,Completed,2023-05-14,2023-05-10,2
2146,2023-04-19,C023,P005,4,17616.0,12364,Completed,2023-04-25,2023-04-22,4
2147,2023-11-14,C057,P044,4,35572.8,21124,Completed,2023-11-16,2023-11-19,4
2148,2023-01-09,C024,P056,3,32858.58,17649,Completed,2023-01-12,2023-01-16,3
2149,2023-07-02,C053,P037,3,12315.0,7770,Cancelled,,2023-07-07,0
2150,2023-07-01,C064,P052,3,25309.47,14202,Completed,2023-07-08,2023-07-07,0
2151,2023-07-20,C002,P021,1,4832.0,3032,Completed,2023-07-27,2023-07-24,1
2152,2024-04-10,C004,P012,4,18216.0,13048,Completed,2024-04-16,2024-04-13,4
2153,2024-12-01,C065,P040,4,15152.0,9684,Completed,2024-12-03,2024-12-08,4
2154,2023-09-05,C014,P044,2,20016.99,10562,Completed,2023-09-13,2023-09-10,2
2155,2023-06-22,C037,P017,4,15724.0,11620,Completed,2023-06-26,2023-06-27,4
2156,2023-07-15,C019,P051,3,28594.38,14490,Completed,2023-07-17,2023-07-20,3
2157,2024-05-20,C039,P036,1,3799.0,2668,Completed,2024-05-22,2024-05-26,1
2158,2024-03-13,C047,P043,3,26999.98,13899,Completed,2024-03-17,2024-03-18,3
2159,2023-10-27,C057,P056,1,9577.26,5883,Completed,2023-10-31,2023-10-31,1
2160,2024-04-18,C036,P025,2,7570.0,4968,Returned,2024-04-25,2024-04-24,2
2161,2024-07-24,C045,P055,1,8319.79,4587,Completed,2024-07-31,2024-07-31,0
2162,2024-12-24,C054,P001,1,3948.0,2392,Completed,2025-01-01,2024-12-31,1
2163,2023-07-27,C038,P049,3,20995.57,11880,Completed,2023-08-03,2023-08-03,0
2164,2023-03-01,C011,P015,2,8482.0,6354,Completed,2023-03-09,2023-03-04,2
2165,2024-07-22,C048,P007,3,11184.0,7062,Completed,2024-07-28,2024-07-25,3
2166,2023-10-01,C064,P005,2,8808.0,6182,Completed,2023-10-08,2023-10-04,2
2167,2023-10-27,C067,P037,4,16420.0,10360,Completed,2023-11-04,2023-11-02,4
2168,2023-09-09,C030,P020,4,19248.0,13716,Cancelled,,2023-09-12,0
2169,2024-12-22,C054,P018,2,9142.0,5890,Completed,2024-12-24,2024-12-28,2
2170,2024-05-31,C045,P059,1,9257.79,5247,Returned,2024-06-08,2024-06-04,1
2171,2024-10-12,C075,P032,3,14175.0,10101,Completed,2024-10-14,2024-10-17,2
2172,2023-09-17,C016,P053,2,15960.6,8174,Completed,2023-09-23,2023-09-20,2
2173,2024-09-17,C048,P003,2,9632.0,6804,Completed,2024-09-21,2024-09-24,2
2174,2024-11-18,C035,P008,4,17800.0,13116,Completed,2024-11-23,2024-11-25,4
2175,2024-10-15,C030,P007,3,11184.0,7062,Completed,2024-10-23,2024-10-18,3
2176,2024-11-30,C070,P036,4,15196.0,10672,Completed,2024-12-02,2024-12-06,4
2177,2023-09-26,C044,P027,4,18760.0,13596,Cancelled,,2023-09-29,0
2178,2024-11-19,C055,P029,3,13899.0,8451,Returned,2024-11-25,2024-11-24,3
2179,2023-11-01,C072,P006,3,11835.0,8172,Returned,2023-11-06,2023-11-07,3
2180,2024-07-24,C009,P042,1,10205.03,6344,Completed,2024-07-31,2024-07-27,1
2181,2023-03-15,C061,P057,4,30854.82,16956,Completed,2023-03-22,2023-03-19,4
2182,2023-02-24,C050,P021,1,4832.0,3032,Returned,2023-02-26,2023-02-28,1
2183,2024-06-14,C003,P015,3,12723.0,9531,Cancelled,,2024-06-17,0
2184,2023-03-17,C054,P010,1,4270.0,3158,Completed,2023-03-20,2023-03-20,1
2185,2024-08-11,C002,P058,4,32566.46,19632,Completed,2024-08-16,2024-08-18,4
2186,2024-05-18,C057,P038,3,13557.0,8199,Completed,2024-05-20,2024-05-21,3
2187,2024-02-01,C016,P020,3,14436.0,10287,Completed,2024-02-03,2024-02-05,3
2188,2024-09-20,C036,P007,1,3728.0,2354,Completed,2024-09-28,2024-09-27,1
2189,2023-10-21,C003,P041,1,9762.37,5489,Completed,2023-10-25,2023-10-25,1
2190,2024-11-20,C015,P004,1,4511.0,3291,Completed,2024-11-25,2024-11-25,1
2191,2023-09-17,C049,P018,3,13713.0,8835,Completed,2023-09-20,2023-09-24,3
2192,2024-11-06,C056,P014,2,7730.0,5416,Cancelled,,2024-11-12,0
2193,2023-02-25,C070,P022,3,12822.0,8610,Completed,2023-02-28,2023-03-04,2
2194,2023-04-20,C008,P014,2,7730.0,5416,Completed,2023-04-28,2023-04-27,1
2195,2023-04-23,C079,P048,4,36387.15,23124,Completed,2023-04-28,2023-04-29,4
2196,2023-01-07,C032,P060,1,9510.37,4419,Completed,2023-01-09,2023-01-10,0
2197,2024-09-10,C013,P043,1,8838.06,4633,Returned,2024-09-14,2024-09-17,1
2198,2024-05-23,C033,P026,3,12918.0,9255,Cancelled,,2024-05-30,0
2199,2023-10-28,C064,P037,3,12315.0,7770,Completed,2023-11-04,2023-10-31,3
2200,2023-05-25,C069,P007,3,11184.0,7062,Completed,2023-05-29,2023-05-29,3
2201,2023-03-05,C075,P038,1,4519.0,2733,Completed,2023-03-08,2023-03-08,1
2202,2023-12-15,C070,P027,3,14070.0,10197,Completed,2023-12-22,2023-12-18,3
2203,2023-10-30,C035,P044,4,40235.23,21124,Cancelled,,2023-11-03,0
2204,2024-09-25,C065,P042,3,31287.79,19032,Completed,2024-09-29,2024-09-28,3
2205,2024-07-24,C063,P006,1,3945.0,2724,Completed,2024-07-26,2024-07-31,1
2206,2023-03-25,C041,P016,1,4366.0,3264,Completed,2023-03-28,2023-03-29,1
2207,2024-07-13,C047,P026,1,4306.0,3085,Completed,2024-07-19,2024-07-20,1
2208,2024-07-18,C034,P001,2,7896.0,4784,Completed,2024-07-25,2024-07-23,2
2209,2023-05-16,C029,P028,3,13311.0,8439,Completed,2023-05-21,2023-05-19,3
2210,2023-09-27,C040,P029,1,4633.0,2817,Completed,2023-09-30,2023-09-30,1
2211,2024-11-09,C056,P050,1,6972.25,4261,Completed,2024-11-11,2024-11-13,1
2212,2024-05-31,C037,P006,3,11835.0,8172,Returned,2024-06-02,2024-06-03,3
2213,2024-11-01,C036,P058,4,33181.04,19632,Completed,2024-11-06,2024-11-07,4
2214,2024-11-01,C063,P042,4,39017.03,25376,Completed,2024-11-06,2024-11-06,3
2215,2024-08-28,C042,P058,2,15543.84,9816,Completed,2024-09-03,2024-09-01,2
2216,2023-12-02,C025,P026,3,12918.0,9255,Completed,2023-12-04,2023-12-09,2
2217,2024-06-22,C058,P017,2,7862.0,5810,Completed,2024-06-30,2024-06-28,2
2218,2023-03-19,C050,P030,2,8516.0,5534,Cancelled,,2023-03-26,0
2219,2024-01-14,C060,P018,4,18284.0,11780,Completed,2024-01-18,2024-01-19,4
2220,2023-12-03,C042,P060,4,38769.07,17676,Completed,2023-12-05,2023-12-10,4
2221,2023-03-10,C027,P035,2,7316.0,5084,Completed,2023-03-14,2023-03-14,2
2222,2023-02-05,C014,P014,3,11595.0,8124,Completed,2023-02-13,2023-02-10,2
2223,2024-02-28,C050,P014,2,7730.0,5416,Completed,2024-03-02,2024-03-03,2
2224,2023-11-12,C052,P012,4,18216.0,13048,Cancelled,,2023-11-19,0
2225,2024-10-05,C029,P030,3,12774.0,8301,Completed,2024-10-09,2024-10-10,3
2226,2024-10-31,C033,P037,3,12315.0,7770,Returned,2024-11-02,2024-11-05,2
2227,2023-06-03,C006,P026,1,4306.0,3085,Completed,2023-06-08,2023-06-06,1
2228,2024-05-03,C004,P039,1,4186.0,2517,Completed,2024-05-07,2024-05-10,1
2229,2024-05-15,C036,P056,3,31507.61,17649,Cancelled,,2024-05-20,0
2230,2024-03-28,C065,P039,2,8372.0,5034,Completed,2024-04-05,2024-04-01,2
2231,2024-04-24,C011,P016,3,13098.0,9792,Completed,2024-04-30,2024-04-27,3
2232,2023-12-29,C044,P050,2,15295.44,8522,Completed,2024-01-02,2024-01-03,0
2233,2024-02-05,C076,P049,1,7734.64,3960,Completed,2024-02-12,2024-02-12,1
2234,2024-12-29,C018,P007,1,3728.0,2354,Completed,2024-12-31,2025-01-01,1
2235,2023-01-01,C049,P038,2,9038.0,5466,Completed,2023-01-06,2023-01-08,2
2236,2024-03-15,C066,P020,1,4812.0,3429,Completed,2024-03-17,2024-03-19,0
2237,2024-03-08,C022,P001,2,7896.0,4784,Completed,2024-03-16,2024-03-12,2
2238,2024-10-20,C045,P020,1,4812.0,3429,Cancelled,,2024-10-24,0
2239,2024-01-13,C044,P030,3,12774.0,8301,Completed,2024-01-18,2024-01-19,3
2240,2023-09-04,C029,P001,3,11844.0,7176,Completed,2023-09-10,2023-09-11,3
2241,2023-08-12,C043,P001,2,7896.0,4784,Completed,2023-08-17,2023-08-19,2
2242,2023-08-29,C023,P037,1,4105.0,2590,Returned,2023-09-05,2023-09-04,1
2243,2024-03-18,C003,P043,3,23992.48,13899,Completed,2024-03-23,2024-03-22,3
2244,2023-04-16,C034,P035,2,7316.0,5084,Completed,2023-04-23,2023-04-19,2
2245,2023-03-09,C064,P028,3,13311.0,8439,Completed,2023-03-15,2023-03-14,2
2246,2023-06-20,C028,P057,3,23592.62,12717,Cancelled,,2023-06-27,0
2247,2024-08-23,C017,P022,4,17096.0,11480,Completed,2024-08-29,2024-08-26,4
2248,2024-03-11,C013,P011,1,4598.0,2901,Returned,2024-03-15,2024-03-14,1
2249,2024-02-08,C065,P014,1,3865.0,2708,Returned,2024-02-14,2024-02-13,1
2250,2024-08-18,C017,P016,1,4366.0,3264,Completed,2024-08-21,2024-08-24,1
2251,2023-01-04,C031,P021,2,9664.0,6064,Completed,2023-01-08,2023-01-09,2
2252,2024-10-16,C010,P027,4,18760.0,13596,Completed,2024-10-20,2024-10-20,4
2253,2023-07-12,C053,P046,1,9551.78,5292,Cancelled,,2023-07-16,0
2254,2023-10-22,C014,P033,4,17068.0,12240,Completed,2023-10-27,2023-10-25,4
2255,2023-05-29,C076,P012,4,18216.0,13048,Completed,2023-06-01,2023-06-03,4
2256,2024-12-05,C077,P023,3,10746.0,6777,Completed,2024-12-12,2024-12-12,2
2257,2023-01-08,C047,P004,1,4511.0,3291,Returned,2023-01-10,2023-01-11,1
2258,2024-11-05,C040,P007,4,14912.0,9416,Completed,2024-11-09,2024-11-12,4
2259,2024-07-26,C043,P043,2,16581.24,9266,Completed,2024-07-31,2024-07-29,2
2260,2024-04-06,C066,P012,3,13662.0,9786,Cancelled,,2024-04-10,0
2261,2023-05-27,C027,P050,2,14920.74,8522,Completed,2023-06-01,2023-05-30,2
2262,2024-12-17,C053,P036,2,7598.0,5336,Completed,2024-12-22,2024-12-20,2
2263,2023-10-15,C058,P007,3,11184.0,7062,Completed,2023-10-18,2023-10-20,3
2264,2024-04-02,C052,P010,2,8540.0,6316,Completed,2024-04-06,2024-04-06,2
2265,2024-10-01,C046,P003,2,9632.0,6804,Completed,2024-10-05,2024-10-06,0
2266,2023-03-30,C063,P038,3,13557.0,8199,Completed,2023-04-01,2023-04-04,3
2267,2023-07-17,C021,P030,3,12774.0,8301,Cancelled,,2023-07-24,0
2268,2024-10-05,C015,P009,4,15420.0,10656,Completed,2024-10-13,2024-10-11,4
2269,2023-01-01,C004,P001,1,3948.0,2392,Completed,2023-01-03,2023-01-08,1
2270,2023-01-06,C074,P022,3,12822.0,8610,Cancelled,,2023-01-11,0
2271,2024-07-31,C065,P020,1,4812.0,3429,Returned,2024-08-02,2024-08-03,1
2272,2023-12-23,C019,P009,4,15420.0,10656,Returned,2023-12-26,2023-12-26,4
2273,2024-04-22,C061,P054,1,10819.98,5411,Completed,2024-04-24,2024-04-25,1
2274,2024-04-06,C078,P048,3,28407.94,17343,Cancelled,,2024-04-13,0
2275,2023-03-08,C046,P040,4,15152.0,9684,Completed,2023-03-13,2023-03-11,3
2276,2023-04-17,C071,P050,3,20816.88,12783,Completed,2023-04-25,2023-04-24,0
2277,2023-01-26,C002,P033,3,12801.0,9180,Returned,2023-02-02,2023-01-29,3
2278,2024-05-28,C032,P033,1,4267.0,3060,Completed,2024-06-04,2024-05-31,1
2279,2023-04-20,C040,P023,3,10746.0,6777,Completed,2023-04-23,2023-04-27,3
2280,2024-04-19,C029,P018,4,18284.0,11780,Returned,2024-04-23,2024-04-26,4
2281,2023-04-07,C049,P037,4,16420.0,10360,Completed,2023-04-13,2023-04-10,4
2282,2024-06-08,C068,P058,1,7689.75,4908,Completed,2024-06-10,2024-06-12,1
2283,2024-02-06,C038,P051,4,35433.02,19320,Completed,2024-02-09,2024-02-11,4
2284,2023-11-09,C035,P055,1,8743.34,4587,Returned,2023-11-12,2023-11-12,1
2285,2023-12-26,C029,P032,1,4725.0,3367,Completed,2023-12-29,2024-01-01,1
2286,2023-09-25,C066,P020,2,9624.0,6858,Cancelled,,2023-10-01,0
2287,2023-03-08,C010,P004,1,4511.0,3291,Completed,2023-03-15,2023-03-12,1
2288,2023-04-06,C021,P032,2,9450.0,6734,Completed,2023-04-08,2023-04-10,2
2289,2024-07-11,C080,P033,4,17068.0,12240,Completed,2024-07-16,2024-07-15,4
2290,2024-02-23,C018,P027,4,18760.0,13596,Completed,2024-02-27,2024-03-01,0
2291,2023-09-28,C041,P038,4,18076.0,10932,Completed,2023-10-05,2023-10-02,4
2292,2024-09-18,C013,P017,1,3931.0,2905,Completed,2024-09-26,2024-09-25,1
2293,2024-11-14,C047,P005,1,4404.0,3091,Cancelled,,2024-11-17,0
2294,2024-08-01,C033,P035,4,14632.0,10168,Completed,2024-08-08,2024-08-08,4
2295,2023-03-01,C026,P002,3,12663.0,8799,Completed,2023-03-06,2023-03-08,3
2296,2023-10-19,C060,P001,1,3948.0,2392,Completed,2023-10-23,2023-10-22,0
2297,2024-05-07,C019,P008,1,4450.0,3279,Completed,2024-05-13,2024-05-11,1
2298,2023-03-23,C012,P020,2,9624.0,6858,Completed,2023-03-31,2023-03-26,2
2299,2023-03-07,C043,P050,2,13547.19,8522,Completed,2023-03-15,2023-03-11,2
2300,2023-01-25,C058,P037,1,4105.0,2590,Returned,2023-01-29,2023-01-31,1
2301,2024-08-02,C034,P019,4,15316.0,10164,Completed,2024-08-05,2024-08-05,4
2302,2023-08-29,C023,P017,2,7862.0,5810,Completed,2023-09-02,2023-09-05,2
2303,2023-10-07,C074,P055,1,7614.09,4587,Completed,2023-10-15,2023-10-10,1
2304,2023-11-23,C015,P051,4,38606.6,19320,Cancelled,,2023-11-29,0
2305,2023-08-08,C029,P023,2,7164.0,4518,Returned,2023-08-11,2023-08-15,2
2306,2024-12-30,C029,P048,4,37366.56,23124,Cancelled,,2025-01-05,0
2307,2023-02-28,C015,P059,4,39694.82,20988,Returned,2023-03-07,2023-03-06,4
2308,2023-10-13,C054,P054,2,19393.81,10822,Completed,2023-10-19,2023-10-16,2
2309,2023-10-14,C018,P036,4,15196.0,10672,Completed,2023-10-18,2023-10-19,3
2310,2024-07-15,C012,P049,1,7234.79,3960,Completed,2024-07-19,2024-07-21,1
2311,2023-05-26,C034,P057,2,17249.86,8478,Completed,2023-05-31,2023-05-31,2
2312,2023-07-11,C042,P029,2,9266.0,5634,Completed,2023-07-16,2023-07-16,1
2313,2023-04-07,C076,P006,4,15780.0,10896,Completed,2023-04-11,2023-04-10,4
2314,2024-04-23,C063,P004,4,18044.0,13164,Completed,2024-04-29,2024-04-30,4
2315,2023-04-22,C020,P019,2,7658.0,5082,Completed,2023-04-28,2023-04-28,2
2316,2023-10-22,C030,P001,1,3948.0,2392,Completed,2023-10-25,2023-10-29,1
2317,2024-11-21,C040,P025,4,15140.0,9936,Returned,2024-11-29,2024-11-27,4
2318,2023-10-01,C015,P031,3,12675.0,8799,Completed,2023-10-08,2023-10-05,2
2319,2024-07-02,C037,P001,4,15792.0,9568,Completed,2024-07-09,2024-07-06,4
2320,2023-02-21,C063,P011,4,18392.0,11604,Completed,2023-02-28,2023-02-27,4
2321,2024-08-17,C063,P024,1,4188.0,3017,Completed,2024-08-19,2024-08-20,1
2322,2024-05-11,C043,P037,3,12315.0,7770,Completed,2024-05-14,2024-05-17,3
2323,2024-07-04,C025,P035,1,3658.0,2542,Completed,2024-07-09,2024-07-09,1
2324,2024-06-06,C067,P027,2,9380.0,6798,Completed,2024-06-11,2024-06-10,2
2325,2024-10-13,C002,P009,1,3855.0,2664,Completed,2024-10-15,2024-10-17,1
2326,2024-10-22,C070,P044,4,38585.84,21124,Completed,2024-10-29,2024-10-28,4
